movieId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
59429,102716.0,114818.0,103801.0,73106.0,79185.0,90249.0,80166.0,110553.0,78637.0,87520.0,103819.0,160872.0,117922.0,143245.0,115502.0,139717.0,107449.0,73858.0,86068.0,117368.0,103883.0,105954.0,138186.0,109723.0,111844.0,148675.0,119964.0,173307.0,149380.0,109864.0,160565.0,103624.0,91978.0,95873.0,92507.0,47810.0,99750.0,112070.0,169984.0,47254.0,110297.0,102684.0,96411.0,86960.0,184253.0,85510.0,89047.0,84942.0,108928.0,88954.0,86835.0,107953.0,94266.0,94780.0,99910.0,66171.0,90439.0,96417.0,72605.0,93512.0,90430.0,110350.0,175569.0,90057.0,95309.0,65810.0,77667.0,143365.0,38294.0,148888.0,103655.0,143367.0,75813.0,73431.0,88699.0,104243.0,173941.0,105351.0,146210.0,160954.0,89840.0,98239.0,101076.0,185435.0,93766.0,86295.0,82053.0,80862.0,95583.0,92008.0,93563.0,109042.0,95207.0,84637.0,140301.0,95067.0,109576.0,130450.0,139915.0,117572.0
59440,50658.0,74668.0,114762.0,59220.0,56336.0,60363.0,50806.0,55112.0,95218.0,42018.0,34153.0,59731.0,34542.0,78703.0,78467.0,54734.0,81910.0,70521.0,47970.0,67618.0,41724.0,69394.0,90576.0,95624.0,55190.0,76751.0,51884.0,54116.0,56379.0,48342.0,58078.0,47978.0,69904.0,80860.0,51834.0,67408.0,58162.0,54281.0,65188.0,72489.0,54881.0,81784.0,46322.0,68659.0,66665.0,66198.0,60514.0,39381.0,58347.0,51709.0,95875.0,73023.0,45928.0,55253.0,93287.0,71282.0,93721.0,59126.0,83803.0,71579.0,44709.0,64622.0,49961.0,45431.0,86377.0,47999.0,33437.0,55620.0,58107.0,49772.0,64997.0,55830.0,95449.0,57951.0,50685.0,44788.0,68952.0,79057.0,96110.0,84772.0,45726.0,45501.0,46948.0,53435.0,67267.0,74946.0,91094.0,52458.0,69069.0,59421.0,48696.0,63072.0,51084.0,32598.0,53129.0,40732.0,55282.0,40959.0,62293.0,59333.0
59501,67267.0,58839.0,52287.0,32598.0,45501.0,53125.0,67734.0,40815.0,50685.0,55052.0,37729.0,56339.0,87430.0,42011.0,52975.0,81834.0,35957.0,51084.0,56587.0,60514.0,66198.0,33499.0,48412.0,33164.0,34532.0,73023.0,58347.0,32009.0,59126.0,72489.0,56949.0,42732.0,42015.0,39449.0,72731.0,72733.0,58047.0,33669.0,48593.0,62293.0,40959.0,34336.0,46972.0,53464.0,41566.0,56171.0,52604.0,56152.0,173925.0,74228.0,170827.0,83369.0,68848.0,49130.0,187595.0,135518.0,183611.0,54780.0,93805.0,45175.0,94150.0,80584.0,53466.0,69988.0,99636.0,50804.0,185031.0,114678.0,73017.0,74789.0,54001.0,70336.0,31696.0,104863.0,128512.0,184471.0,40826.0,45732.0,52458.0,51086.0,60126.0,86880.0,52722.0,108190.0,49961.0,64622.0,81564.0,63072.0,86332.0,41573.0,45722.0,60397.0,175661.0,31700.0,56775.0,95449.0,71464.0,122898.0,70183.0,32031.0
59604,58332.0,70994.0,38992.0,33132.0,37382.0,80846.0,69251.0,51498.0,74075.0,69275.0,74685.0,33834.0,51091.0,79274.0,60538.0,59727.0,50440.0,50147.0,57910.0,57536.0,71379.0,65126.0,54648.0,71211.0,60291.0,40723.0,54785.0,60037.0,45361.0,44828.0,67295.0,54372.0,81132.0,83601.0,53468.0,60522.0,71500.0,60979.0,66427.0,37475.0,78041.0,74851.0,50800.0,77364.0,66783.0,62956.0,53127.0,79008.0,27618.0,56012.0,53435.0,43921.0,33437.0,57274.0,44397.0,45081.0,34323.0,36509.0,73929.0,33085.0,43932.0,44731.0,30894.0,27839.0,59306.0,51709.0,78266.0,78574.0,68205.0,42013.0,71156.0,43871.0,61248.0,62511.0,56145.0,60941.0,44929.0,61026.0,68486.0,65188.0,54881.0,60161.0,73268.0,90746.0,42725.0,51412.0,27788.0,44840.0,48997.0,78088.0,61705.0,43928.0,71254.0,68952.0,32011.0,79057.0,44694.0,34534.0,56715.0,45726.0
59615,45728.0,53972.0,69526.0,61160.0,47997.0,36708.0,64231.0,45672.0,117529.0,66297.0,53996.0,87520.0,79293.0,48877.0,55290.0,60040.0,108945.0,59306.0,55292.0,59900.0,56251.0,103228.0,45666.0,79695.0,111781.0,46965.0,58295.0,80219.0,142536.0,57368.0,64285.0,52973.0,91976.0,60074.0,56012.0,54272.0,68791.0,79008.0,34338.0,37380.0,57640.0,57532.0,96610.0,42723.0,57274.0,51662.0,91630.0,60161.0,30793.0,76175.0,27904.0,103539.0,102033.0,141688.0,46723.0,59022.0,54259.0,40732.0,69606.0,79134.0,81229.0,46335.0,88744.0,66934.0,104241.0,78574.0,71156.0,53125.0,44022.0,90531.0,68600.0,90376.0,136449.0,138798.0,71248.0,116138.0,109895.0,54934.0,62113.0,61729.0,74452.0,112911.0,84615.0,134783.0,127108.0,134528.0,34523.0,67799.0,58655.0,50610.0,134808.0,36537.0,54745.0,91128.0,76060.0,74916.0,103048.0,58806.0,72405.0,70663.0
59725,56941.0,111921.0,57951.0,58347.0,73023.0,94478.0,45720.0,45501.0,62293.0,56587.0,70293.0,137337.0,82767.0,96567.0,69712.0,140247.0,145839.0,68932.0,72395.0,132424.0,41285.0,56949.0,101525.0,31685.0,46970.0,79242.0,97921.0,45950.0,100383.0,74154.0,117881.0,55872.0,59333.0,67267.0,102407.0,96588.0,70183.0,49286.0,65585.0,96110.0,54190.0,52245.0,86293.0,46948.0,37729.0,74275.0,70641.0,91323.0,94953.0,85367.0,41573.0,34162.0,96616.0,61255.0,51931.0,47423.0,63876.0,50685.0,81932.0,86833.0,52973.0,58162.0,140715.0,125916.0,89759.0,78703.0,59220.0,42018.0,56336.0,60363.0,81910.0,74668.0,34542.0,78467.0,95218.0,114762.0,70521.0,54734.0,50658.0,59731.0,50806.0,34153.0,59440.0,55112.0,168326.0,121715.0,179427.0,155812.0,165947.0,176329.0,168632.0,135137.0,110773.0,179953.0,104644.0,178323.0,136471.0,175577.0,110669.0,168144.0
59727,57910.0,54785.0,74685.0,33132.0,65126.0,37382.0,71211.0,70994.0,33834.0,57536.0,71379.0,45361.0,69251.0,69275.0,51498.0,38992.0,79274.0,51091.0,44828.0,40723.0,60037.0,80846.0,50147.0,60291.0,54648.0,60538.0,50440.0,74075.0,66427.0,53468.0,66783.0,60979.0,74851.0,37475.0,77364.0,78041.0,50800.0,60522.0,71500.0,53127.0,56012.0,27618.0,53435.0,43921.0,33437.0,57274.0,44397.0,45081.0,34323.0,36509.0,73929.0,33085.0,44731.0,43932.0,59604.0,30894.0,27839.0,78266.0,59306.0,51709.0,78574.0,68205.0,71156.0,42013.0,43871.0,62511.0,61248.0,56145.0,60941.0,42725.0,61026.0,68486.0,44929.0,65188.0,54881.0,73268.0,60161.0,51412.0,27788.0,44840.0,78088.0,61705.0,58332.0,68952.0,71254.0,32011.0,79057.0,43928.0,45726.0,44004.0,31420.0,34534.0,56715.0,44761.0,48322.0,67186.0,45442.0,33158.0,51937.0,45728.0
59731,59440.0,55112.0,50658.0,56336.0,114762.0,34153.0,74668.0,34542.0,95218.0,78467.0,78703.0,59220.0,50806.0,60363.0,70521.0,42018.0,81910.0,54734.0,90576.0,67618.0,69394.0,47970.0,41724.0,51884.0,48342.0,69904.0,58078.0,56379.0,95624.0,47978.0,54116.0,76751.0,55190.0,80860.0,51834.0,67408.0,58162.0,54281.0,54881.0,65188.0,72489.0,81784.0,46322.0,68659.0,66665.0,66198.0,60514.0,39381.0,58347.0,45928.0,93287.0,51709.0,95875.0,55253.0,73023.0,71282.0,93721.0,83803.0,59126.0,71579.0,44709.0,49961.0,64622.0,45431.0,86377.0,47999.0,33437.0,55620.0,58107.0,49772.0,64997.0,55830.0,95449.0,57951.0,50685.0,44788.0,68952.0,79057.0,96110.0,84772.0,45726.0,45501.0,46948.0,53435.0,67267.0,74946.0,91094.0,52458.0,69069.0,59421.0,48696.0,63072.0,51084.0,32598.0,53129.0,55282.0,40732.0,62293.0,40959.0,59333.0
59784,44022.0,53125.0,73017.0,33615.0,71535.0,95441.0,45517.0,72998.0,45722.0,86332.0,74789.0,62434.0,86880.0,58025.0,78469.0,69122.0,79091.0,30793.0,138036.0,88744.0,45447.0,106487.0,81229.0,119145.0,59369.0,58299.0,68793.0,135887.0,91500.0,52973.0,122882.0,59258.0,46972.0,109374.0,63113.0,31685.0,62999.0,66934.0,45672.0,102481.0,103253.0,84944.0,95167.0,60072.0,63859.0,96079.0,84954.0,78499.0,68954.0,68791.0,116823.0,70286.0,60074.0,76251.0,47200.0,50872.0,98809.0,76293.0,46948.0,31696.0,83349.0,59315.0,79293.0,72641.0,53464.0,79695.0,112852.0,76093.0,80463.0,79592.0,69844.0,87869.0,34150.0,60684.0,96588.0,36401.0,91542.0,73321.0,84392.0,119141.0,117590.0,168252.0,93326.0,88140.0,97938.0,102445.0,78637.0,72011.0,53121.0,69644.0,60756.0,69526.0,36519.0,76175.0,134368.0,99114.0,72378.0,50794.0,122904.0,56757.0
59900,103980.0,106916.0,102716.0,102033.0,103539.0,69606.0,47997.0,90531.0,59429.0,87298.0,111364.0,101025.0,58315.0,114818.0,103801.0,49651.0,78039.0,91622.0,100163.0,109673.0,112175.0,61132.0,45666.0,80166.0,97860.0,103137.0,90249.0,73106.0,93270.0,103228.0,85401.0,108945.0,105213.0,142536.0,55261.0,96811.0,105037.0,95309.0,90430.0,90057.0,110350.0,175569.0,109042.0,185435.0,104243.0,101076.0,82053.0,160954.0,95207.0,88699.0,84637.0,93563.0,38294.0,86295.0,173941.0,146210.0,148888.0,73431.0,98239.0,143365.0,77667.0,103655.0,105351.0,75813.0,92008.0,80862.0,95583.0,65810.0,89840.0,143367.0,93766.0,88954.0,108928.0,89047.0,66171.0,103624.0,94266.0,91978.0,72605.0,92507.0,90439.0,84942.0,102684.0,169984.0,86960.0,96417.0,96411.0,99750.0,94780.0,184253.0,99910.0,95873.0,93512.0,107953.0,85510.0,112070.0,110297.0,86835.0,47810.0,47254.0
59985,70301.0,39435.0,57326.0,34271.0,50923.0,58105.0,51082.0,70334.0,36533.0,49793.0,81512.0,73515.0,49220.0,58627.0,71252.0,32589.0,31223.0,40946.0,31431.0,52712.0,50005.0,31867.0,42728.0,58876.0,45208.0,33639.0,37477.0,50158.0,48161.0,52283.0,50445.0,33815.0,57526.0,41769.0,33148.0,34129.0,51698.0,37853.0,39231.0,32019.0,48596.0,38798.0,49284.0,51933.0,43556.0,40851.0,49276.0,50798.0,44399.0,42009.0,48593.0,45662.0,67186.0,45442.0,33158.0,51937.0,43904.0,40414.0,61352.0,62792.0,49910.0,39449.0,72731.0,61705.0,54256.0,64034.0,59126.0,43917.0,40826.0,66198.0,34334.0,48412.0,34321.0,33499.0,34532.0,33164.0,44731.0,66509.0,43932.0,69306.0,71823.0,43836.0,43919.0,30894.0,32009.0,27839.0,39427.0,50601.0,71518.0,55280.0,58839.0,34336.0,71464.0,62511.0,79224.0,44972.0,32298.0,51575.0,51931.0,72489.0
60030,93297.0,80831.0,84189.0,82041.0,90469.0,81417.0,103688.0,69654.0,96917.0,103075.0,98361.0,100810.0,85397.0,75395.0,91974.0,78266.0,96691.0,84601.0,71135.0,100383.0,65682.0,42738.0,78349.0,86190.0,98961.0,53129.0,44974.0,80363.0,51080.0,52604.0,91630.0,65216.0,91535.0,94864.0,40583.0,45186.0,34319.0,103249.0,89470.0,49278.0,80219.0,90405.0,93840.0,51935.0,53953.0,80489.0,101864.0,57368.0,53000.0,91658.0,85414.0,102125.0,59369.0,44199.0,83134.0,63113.0,84152.0,77561.0,47610.0,53972.0,44665.0,53322.0,56174.0,91500.0,34048.0,96079.0,76251.0,55765.0,74458.0,81591.0,70286.0,48394.0,49530.0,87232.0,60684.0,51662.0,71535.0,54286.0,49272.0,59315.0,48780.0,48774.0,69122.0,33794.0,72998.0,79132.0,44191.0,48516.0,58559.0,60030.0,81535.0,55444.0,41724.0,48698.0,52967.0,47970.0,67618.0,69394.0,90576.0,118834.0
60037,57910.0,54785.0,74685.0,33132.0,65126.0,37382.0,71211.0,70994.0,33834.0,57536.0,71379.0,45361.0,69251.0,69275.0,51498.0,38992.0,79274.0,51091.0,44828.0,40723.0,59727.0,80846.0,50147.0,60291.0,54648.0,60538.0,50440.0,74075.0,66427.0,53468.0,66783.0,60979.0,74851.0,37475.0,77364.0,78041.0,50800.0,60522.0,71500.0,53127.0,56012.0,27618.0,53435.0,43921.0,33437.0,57274.0,44397.0,45081.0,34323.0,36509.0,73929.0,33085.0,44731.0,43932.0,59604.0,30894.0,27839.0,78266.0,59306.0,51709.0,78574.0,68205.0,71156.0,42013.0,43871.0,62511.0,61248.0,56145.0,60941.0,42725.0,61026.0,68486.0,44929.0,65188.0,54881.0,73268.0,60161.0,51412.0,27788.0,44840.0,78088.0,61705.0,58332.0,68952.0,71254.0,32011.0,79057.0,43928.0,45726.0,44004.0,31420.0,34534.0,56715.0,44761.0,48322.0,67186.0,45442.0,33158.0,51937.0,45728.0
60040,53464.0,34150.0,59022.0,56757.0,37386.0,60072.0,68319.0,41569.0,45517.0,74789.0,60074.0,65802.0,55995.0,57640.0,62081.0,60756.0,62434.0,52458.0,51412.0,66934.0,103042.0,45722.0,68791.0,61024.0,67734.0,37380.0,79293.0,49651.0,53996.0,162606.0,71254.0,122926.0,38061.0,135569.0,43871.0,69526.0,55830.0,80219.0,103772.0,45726.0,86332.0,59315.0,71282.0,34405.0,46972.0,72378.0,72011.0,47200.0,58299.0,53125.0,79695.0,30793.0,36519.0,56152.0,63131.0,60684.0,91976.0,51540.0,78469.0,71106.0,61248.0,62511.0,122924.0,43928.0,64497.0,67197.0,68952.0,79057.0,91485.0,55290.0,68205.0,76175.0,53972.0,62849.0,46723.0,54004.0,65088.0,55267.0,56775.0,64231.0,31225.0,58295.0,87430.0,102125.0,114935.0,88140.0,58025.0,168250.0,37729.0,62374.0,58803.0,55118.0,122918.0,70336.0,59615.0,164179.0,31427.0,72641.0,32029.0,122912.0
60046,60389.0,47894.0,49265.0,61628.0,45658.0,61011.0,52241.0,56921.0,61167.0,63033.0,38886.0,61210.0,60943.0,59018.0,48879.0,55274.0,61986.0,56607.0,62376.0,60753.0,60735.0,62799.0,52042.0,60674.0,60647.0,59129.0,51471.0,55080.0,55116.0,54962.0,48326.0,67534.0,61350.0,64997.0,64030.0,55094.0,34536.0,44204.0,65982.0,39381.0,71135.0,53123.0,60941.0,52952.0,41863.0,42004.0,43921.0,40414.0,62792.0,61352.0,53550.0,61236.0,36527.0,43928.0,64497.0,62394.0,55908.0,68205.0,43396.0,39444.0,37386.0,37739.0,49961.0,65216.0,55721.0,68791.0,71106.0,31420.0,49822.0,31225.0,36517.0,43936.0,62849.0,63062.0,47644.0,64716.0,65682.0,57640.0,62374.0,37731.0,70336.0,68319.0,40278.0,52328.0,61248.0,55118.0,64575.0,64983.0,33660.0,56587.0,34437.0,50442.0,54736.0,48783.0,40583.0,64957.0,49651.0,38061.0,55363.0,44195.0
60069,68954.0,72998.0,122904.0,59315.0,122882.0,56174.0,54995.0,48385.0,53519.0,68358.0,71535.0,54503.0,58559.0,60072.0,62999.0,69122.0,59369.0,45517.0,45722.0,53125.0,31696.0,40815.0,166528.0,63113.0,59784.0,152081.0,79702.0,54997.0,115617.0,69844.0,60684.0,122918.0,54001.0,52722.0,45447.0,59387.0,118696.0,50872.0,50794.0,112852.0,73017.0,122886.0,67087.0,71057.0,102903.0,79091.0,58025.0,32598.0,64957.0,122916.0,84772.0,93510.0,91500.0,33615.0,103341.0,81229.0,54999.0,88125.0,62374.0,78499.0,52281.0,95105.0,63072.0,69784.0,76093.0,71530.0,135143.0,68791.0,101142.0,55908.0,41569.0,96821.0,94959.0,33794.0,120466.0,106487.0,176371.0,81834.0,79132.0,44022.0,57669.0,134853.0,62434.0,54004.0,33493.0,84954.0,70286.0,187593.0,53953.0,103042.0,111759.0,65088.0,74789.0,62849.0,119141.0,31427.0,48516.0,80463.0,48304.0,77561.0
60072,54004.0,62434.0,34520.0,119141.0,34150.0,61024.0,106918.0,161131.0,54503.0,48385.0,37380.0,56757.0,60756.0,79428.0,167746.0,160080.0,71254.0,60040.0,53125.0,44004.0,75985.0,142422.0,162478.0,76077.0,58025.0,45722.0,51412.0,43871.0,63072.0,111743.0,54190.0,33162.0,86911.0,73929.0,37386.0,107348.0,44972.0,44022.0,46965.0,46972.0,36401.0,46970.0,60074.0,79057.0,166534.0,31696.0,86293.0,72011.0,32298.0,55995.0,50794.0,60684.0,96861.0,31685.0,52458.0,44761.0,53322.0,72167.0,45186.0,84772.0,51662.0,45517.0,33646.0,59022.0,55830.0,67087.0,99117.0,33615.0,78088.0,97172.0,90403.0,34321.0,33085.0,43919.0,122890.0,184015.0,182715.0,48520.0,31427.0,32029.0,54001.0,53519.0,92420.0,79357.0,93831.0,159755.0,51037.0,68952.0,38061.0,68554.0,47640.0,51086.0,55278.0,110882.0,45730.0,62081.0,36708.0,82459.0,67734.0,49396.0
60074,46972.0,34150.0,79293.0,53464.0,116823.0,44022.0,103141.0,60040.0,33615.0,78469.0,103772.0,73321.0,91535.0,87232.0,60072.0,72011.0,87430.0,72378.0,81229.0,36519.0,68793.0,52458.0,62081.0,69526.0,45186.0,101864.0,42723.0,84392.0,106487.0,31685.0,77561.0,47997.0,45431.0,63113.0,56775.0,82459.0,103042.0,103253.0,88140.0,45672.0,74789.0,90249.0,69784.0,53996.0,79185.0,44972.0,45517.0,59369.0,110553.0,68319.0,71530.0,51084.0,46974.0,86911.0,79592.0,85020.0,58025.0,79695.0,66934.0,69481.0,79702.0,63859.0,58295.0,57528.0,53125.0,46970.0,73017.0,135133.0,106072.0,56757.0,86332.0,59306.0,52722.0,70336.0,51412.0,69122.0,61323.0,63131.0,96861.0,51925.0,71254.0,79057.0,91485.0,67197.0,43871.0,114662.0,37386.0,45081.0,107406.0,76251.0,67734.0,101142.0,73268.0,95441.0,57640.0,88744.0,53953.0,48877.0,94777.0,64839.0
60126,56775.0,93326.0,97921.0,107348.0,53464.0,81564.0,87430.0,88163.0,109483.0,66934.0,67408.0,83134.0,87485.0,58998.0,86293.0,86833.0,45501.0,32598.0,52975.0,60514.0,48414.0,95875.0,138204.0,61348.0,46965.0,52722.0,58047.0,114074.0,56156.0,93272.0,55267.0,58295.0,50685.0,70183.0,40959.0,86880.0,53125.0,45431.0,34162.0,56339.0,89492.0,72167.0,54995.0,53993.0,52245.0,33836.0,46972.0,166534.0,179819.0,36401.0,70293.0,79139.0,63859.0,64575.0,105037.0,46322.0,60756.0,74946.0,122918.0,91094.0,68659.0,84772.0,89804.0,97172.0,104211.0,111362.0,95558.0,59258.0,73023.0,58347.0,184015.0,182715.0,75805.0,112788.0,56152.0,93831.0,159755.0,187593.0,86332.0,116823.0,39400.0,60072.0,42015.0,31696.0,68319.0,54004.0,117590.0,156609.0,70336.0,88140.0,54001.0,52458.0,115210.0,59501.0,112852.0,62434.0,122912.0,57951.0,55830.0,54503.0
60161,78574.0,66297.0,56012.0,62956.0,44840.0,56251.0,37382.0,71211.0,74685.0,50440.0,57910.0,57536.0,70994.0,33132.0,51498.0,51091.0,59727.0,71379.0,33834.0,54785.0,74075.0,54648.0,69251.0,69275.0,50147.0,80846.0,44828.0,60037.0,45361.0,60538.0,40723.0,38992.0,60291.0,65126.0,79274.0,74916.0,91128.0,74851.0,76060.0,37475.0,77364.0,103048.0,78041.0,90376.0,112911.0,34523.0,84615.0,109895.0,50800.0,50610.0,112370.0,53468.0,54934.0,74452.0,58806.0,66427.0,66783.0,134528.0,134783.0,62113.0,61729.0,134808.0,67799.0,60979.0,60522.0,54745.0,127108.0,136449.0,68600.0,58655.0,71500.0,116138.0,72405.0,138798.0,36537.0,71248.0,70663.0,62511.0,56715.0,52885.0,48322.0,36525.0,73268.0,53127.0,64231.0,47518.0,32017.0,79008.0,45081.0,35957.0,71282.0,46974.0,27618.0,71205.0,52458.0,45728.0,56339.0,42011.0,47640.0,45732.0
60289,73042.0,106594.0,164200.0,50999.0,121469.0,140481.0,102984.0,133867.0,120813.0,103602.0,136834.0,164226.0,85295.0,146684.0,143559.0,104875.0,136341.0,105746.0,33830.0,130518.0,95633.0,66943.0,134004.0,58291.0,46105.0,143031.0,98279.0,135777.0,124273.0,149350.0,60737.0,93022.0,122092.0,92643.0,124404.0,167380.0,126921.0,121781.0,148632.0,91386.0,91355.0,51167.0,147410.0,149508.0,44777.0,149566.0,128089.0,131098.0,167854.0,134847.0,142444.0,118834.0,142550.0,69211.0,141928.0,132422.0,76143.0,132800.0,139640.0,142196.0,76301.0,134334.0,69469.0,78142.0,111146.0,132496.0,158882.0,118270.0,136355.0,116817.0,132153.0,139157.0,177185.0,81087.0,131130.0,107951.0,156025.0,142831.0,53578.0,79897.0,53280.0,117109.0,108078.0,118894.0,72178.0,136503.0,109241.0,69720.0,62008.0,106927.0,101283.0,131439.0,83910.0,65588.0,144222.0,99853.0,104339.0,119714.0,118862.0,163527.0
60291,57910.0,54785.0,74685.0,33132.0,65126.0,37382.0,71211.0,70994.0,33834.0,57536.0,71379.0,45361.0,69251.0,69275.0,51498.0,38992.0,79274.0,51091.0,44828.0,40723.0,59727.0,60037.0,50147.0,80846.0,54648.0,60538.0,50440.0,74075.0,66427.0,53468.0,66783.0,60979.0,74851.0,37475.0,77364.0,78041.0,50800.0,60522.0,71500.0,53127.0,56012.0,27618.0,53435.0,43921.0,33437.0,57274.0,44397.0,45081.0,34323.0,36509.0,73929.0,33085.0,30894.0,44731.0,43932.0,59604.0,27839.0,78266.0,59306.0,51709.0,78574.0,71156.0,68205.0,42013.0,43871.0,62511.0,61248.0,56145.0,60941.0,42725.0,68486.0,61026.0,44929.0,65188.0,54881.0,73268.0,60161.0,51412.0,27788.0,44840.0,78088.0,61705.0,58332.0,68952.0,71254.0,32011.0,79057.0,43928.0,45726.0,44004.0,31420.0,34534.0,56715.0,44761.0,48322.0,45442.0,67186.0,33158.0,51937.0,45728.0
60293,73266.0,70984.0,91079.0,71619.0,50912.0,86817.0,91077.0,116138.0,71248.0,68600.0,50610.0,112911.0,138798.0,74452.0,67799.0,84615.0,90376.0,136449.0,109895.0,34523.0,134783.0,62113.0,134808.0,54934.0,61729.0,127108.0,58655.0,134528.0,91128.0,76060.0,112370.0,58806.0,70663.0,54745.0,103048.0,72405.0,36537.0,74916.0,71823.0,67788.0,91104.0,33672.0,92535.0,71205.0,50442.0,51705.0,55052.0,68135.0,62155.0,41573.0,72407.0,65585.0,67087.0,86833.0,78772.0,65982.0,108945.0,55292.0,66509.0,87234.0,156371.0,104283.0,80549.0,61160.0,88405.0,86882.0,96821.0,88810.0,94959.0,65642.0,60161.0,45720.0,67255.0,102033.0,54256.0,103539.0,133771.0,85022.0,54281.0,141688.0,61024.0,103984.0,63992.0,36525.0,135567.0,57504.0,69606.0,62250.0,58162.0,81018.0,139644.0,142536.0,102993.0,93510.0,66297.0,90531.0,127098.0,64285.0,54503.0,85401.0
60363,59440.0,55112.0,50658.0,56336.0,114762.0,34153.0,74668.0,34542.0,95218.0,78467.0,78703.0,59220.0,59731.0,50806.0,42018.0,81910.0,70521.0,54734.0,47970.0,67618.0,41724.0,90576.0,69394.0,51884.0,47978.0,95624.0,69904.0,76751.0,56379.0,58078.0,55190.0,48342.0,54116.0,80860.0,51834.0,67408.0,58162.0,54281.0,72489.0,54881.0,65188.0,81784.0,46322.0,68659.0,66198.0,66665.0,60514.0,39381.0,45928.0,58347.0,93287.0,51709.0,95875.0,55253.0,73023.0,71282.0,93721.0,83803.0,59126.0,71579.0,44709.0,49961.0,64622.0,45431.0,86377.0,47999.0,33437.0,55620.0,58107.0,49772.0,64997.0,55830.0,95449.0,57951.0,50685.0,44788.0,68952.0,79057.0,96110.0,84772.0,45726.0,45501.0,46948.0,53435.0,67267.0,74946.0,91094.0,52458.0,69069.0,59421.0,48696.0,63072.0,51084.0,32598.0,53129.0,55282.0,40732.0,62293.0,40959.0,59333.0
60389,61210.0,61628.0,56921.0,61167.0,63033.0,38886.0,60046.0,61011.0,47894.0,45658.0,52241.0,49265.0,60943.0,59018.0,54962.0,59129.0,52042.0,60735.0,60674.0,60647.0,55274.0,51471.0,60753.0,48879.0,61986.0,62376.0,48326.0,67534.0,62799.0,55116.0,55080.0,56607.0,61350.0,64030.0,55094.0,64997.0,44204.0,65982.0,34536.0,39381.0,71135.0,53123.0,60941.0,52952.0,41863.0,42004.0,43921.0,61352.0,62792.0,40414.0,53550.0,61236.0,36527.0,64497.0,43928.0,62394.0,55908.0,68205.0,43396.0,39444.0,37386.0,37739.0,49961.0,65216.0,55721.0,68791.0,71106.0,31420.0,49822.0,31225.0,36517.0,43936.0,62849.0,63062.0,47644.0,64716.0,65682.0,57640.0,62374.0,37731.0,70336.0,68319.0,40278.0,52328.0,61248.0,55118.0,64575.0,64983.0,33660.0,56587.0,34437.0,50442.0,54736.0,48783.0,40583.0,64957.0,49651.0,38061.0,55363.0,44195.0
60397,72737.0,54276.0,54780.0,94150.0,93805.0,80584.0,45175.0,53466.0,69988.0,108190.0,74450.0,49286.0,79185.0,107141.0,32296.0,55052.0,53121.0,103339.0,82202.0,110553.0,69406.0,31433.0,89904.0,82167.0,136020.0,80549.0,143245.0,160565.0,103883.0,148675.0,149380.0,160872.0,103819.0,105954.0,139717.0,117922.0,109723.0,109864.0,111844.0,73858.0,115502.0,107449.0,117368.0,119964.0,86068.0,173307.0,138186.0,56176.0,63853.0,80126.0,61406.0,43560.0,86487.0,93008.0,98154.0,52694.0,51939.0,70159.0,136016.0,140301.0,130450.0,139915.0,95067.0,117572.0,109576.0,112006.0,94833.0,56171.0,95449.0,47629.0,56949.0,114180.0,38038.0,78637.0,51084.0,73015.0,50189.0,45880.0,56775.0,62293.0,59501.0,33669.0,142536.0,89753.0,41573.0,68793.0,106696.0,81847.0,103384.0,143385.0,42015.0,72733.0,72378.0,81845.0,84374.0,96588.0,45732.0,113275.0,94070.0,136305.0
