userId,movieId,rating
68,60950,3
68,61024,3
68,61132,3
68,61240,3
68,61250,3
68,62155,3
68,62293,3
68,62434,4
68,62849,4
68,62956,4
68,62999,4
68,63072,4
68,63082,5
68,63113,3
68,63131,5
68,63859,4
68,64575,4
68,64622,4
68,64839,4
68,64969,5
68,64997,3
68,65188,5
68,66097,3
68,66198,3
68,66203,2
68,66665,3
68,66934,5
68,67087,4
68,67255,5
68,67267,4
68,67408,3
68,67618,5
68,68157,5
68,68319,4
68,68358,4
68,68554,3
68,68659,4
68,68791,4
68,68952,4
68,68954,3
68,69069,5
68,69122,5
68,69394,5
68,69406,3
68,69481,4
68,69644,3
68,69757,4
68,69784,4
68,69844,4
68,69904,3
68,70183,5
68,70286,4
68,70293,4
68,70336,2
68,70521,4
68,71282,5
68,71535,5
68,71579,4
68,72011,4
68,72167,1
68,72489,5
68,72641,5
68,72998,5
68,73017,3
68,73023,4
68,74154,1
68,74458,3
68,74508,2
68,74668,4
68,74789,4
68,74946,5
68,76093,5
68,76251,4
68,76751,3
68,77561,4
68,78467,2
68,78499,4
68,78703,4
68,78772,2
68,79057,4
68,79091,3
68,79132,5
68,79702,4
68,80463,4
68,80549,4
68,80860,5
68,80906,4
68,81564,5
68,81591,4
68,81784,4
68,81834,5
68,81845,3
68,81847,4
68,81910,4
68,81932,4
68,82167,2
68,82459,4
68,83134,5
68,83803,4
68,84772,5
68,85780,3
68,86190,3
68,86293,2
68,86332,4
68,86377,5
68,86833,4
68,86880,2
68,86882,2
68,87232,5
68,87306,3
68,87430,4
68,88125,5
68,88129,3
68,88140,4
68,88163,4
68,88744,4
68,88810,5
68,89087,2
68,89470,4
68,89492,5
68,89745,5
68,89774,3
68,89864,4
68,90576,5
68,91094,3
68,91500,5
68,91529,4
68,91630,3
68,92420,2
68,93287,4
68,93326,4
68,93510,5
68,93721,5
68,93840,4
68,94864,3
68,94959,4
68,95167,3
68,95218,4
68,95441,4
68,95449,4
68,95510,4
68,95624,3
68,95875,4
68,96079,5
68,96110,3
68,97913,4
68,97921,4
68,98809,5
68,99114,3
68,102407,3
68,102445,5
68,103042,5
68,103249,4
68,104841,3
68,106487,4
68,106489,3
68,106782,3
68,107406,2
68,109374,4
68,111362,3
68,111759,5
68,112175,5
68,112183,2
68,112852,5
68,114762,4
68,116797,4
68,116823,4
68,117529,4
68,118696,3
68,119145,4
68,122882,5
68,122886,5
68,122904,4
68,122918,4
68,122922,3
68,134130,5
68,135143,4
68,139385,3
68,142488,5
68,152081,3
68,164179,4
68,166528,5
68,166635,3
68,168252,4
68,176371,4
70,37741,5
70,55820,4
70,63082,5
70,69757,4
70,72011,5
70,89492,5
70,91077,4
72,56174,5
73,30793,4
73,33495,4
73,33836,3
73,34162,5
73,35836,3
73,41566,3
73,44193,5
73,45221,4
73,45499,5
73,45720,4
73,45722,4
73,46578,4
73,47099,4
73,47122,4
73,47518,4
73,48385,3
73,48414,3
73,49272,5
73,50601,4
73,50685,4
73,51255,5
73,51540,5
73,52245,4
73,52722,5
73,52973,4
73,52975,4
73,53125,5
73,53460,4
73,53996,4
73,54503,2
73,55768,4
73,56367,4
73,56775,4
73,58047,5
73,58559,5
73,58998,4
73,59258,5
73,59315,4
73,59784,3
73,60126,4
73,60684,5
73,60756,5
73,61024,4
73,61250,4
73,61323,4
73,62434,4
73,63992,2
73,64957,4
73,64969,4
73,65230,4
73,66097,2
73,68135,4
73,68157,5
73,68319,4
73,68358,5
73,68954,4
73,69122,3
73,69278,1
73,69481,5
73,69644,1
73,69757,4
73,70286,4
73,70293,4
73,71518,4
73,71535,5
73,72226,4
73,72378,2
73,72641,5
73,72998,4
73,73017,5
73,74458,5
73,74647,1
73,75805,3
73,76293,4
73,78499,5
73,79091,4
73,79132,3
73,79592,5
73,80463,4
73,81562,4
73,81591,4
73,86332,5
73,86833,5
73,86880,4
73,87232,5
73,87430,1
73,87485,3
73,87869,4
73,88140,5
73,88810,4
73,89492,4
73,89745,4
73,91500,4
73,91529,5
73,91542,5
73,92509,4
73,93272,4
73,93326,4
73,93510,5
73,93840,2
73,95441,4
73,95510,4
73,96079,5
73,96588,4
73,96821,4
73,97921,4
73,99106,2
73,99114,5
73,101612,3
73,102407,4
73,102445,5
73,102481,4
73,103141,5
73,103249,4
73,103335,2
73,104211,4
73,105037,3
73,106072,5
73,106782,5
73,107348,2
73,108932,4
73,109374,5
73,109483,2
73,109487,5
73,110102,5
73,111113,3
73,111320,2
73,111362,5
73,111921,4
73,112138,4
73,112183,3
73,112290,4
73,112450,2
73,112556,4
73,112788,3
73,112852,5
73,113378,1
73,114074,3
73,115617,5
73,116823,4
73,117590,4
73,117881,4
73,119145,5
73,122892,5
73,122904,5
73,123947,3
73,126548,3
73,127202,4
73,128520,4
73,131013,4
73,134368,4
73,134393,4
73,134853,4
73,138036,3
73,138204,4
73,140110,4
73,149354,2
73,151739,3
73,152081,5
74,34437,4
74,37733,3
74,37741,4
74,39183,4
74,39292,5
74,40629,4
74,41863,5
74,41997,5
74,44555,4
74,44937,4
74,46578,5
74,46723,5
74,46976,4
74,47423,4
74,47629,4
74,48394,5
74,48516,5
74,48696,5
74,48698,5
74,48774,4
74,49772,4
74,50068,4
74,50274,4
74,51540,4
74,52281,3
74,52952,5
74,52967,5
74,55069,4
74,55118,5
74,55247,5
74,55253,4
74,55276,5
74,55290,4
74,55363,4
74,55444,5
74,55814,4
74,55820,5
74,56757,4
74,56782,5
74,57147,4
74,58103,4
74,58154,4
75,33493,1
75,34405,4
75,36519,4
75,44191,5
75,44199,3
76,33004,4
76,33493,5
76,34048,3
76,34405,5
76,39446,5
76,40815,3
76,41566,2
76,42723,3
76,44195,5
76,48877,5
76,51662,3
76,52281,4
76,54503,3
76,55577,5
76,55820,3
76,56174,2
76,56782,4
76,57669,4
76,58559,3
76,58803,3
76,61323,3
76,63436,5
76,63992,1
76,67255,3
76,68157,4
76,69122,3
76,72129,5
76,73017,2
76,74458,4
76,77455,4
76,79132,4
76,80463,3
76,81535,5
76,82461,3
76,99114,4
76,117176,2
77,33794,5
77,54286,3
77,58559,5
77,79132,3
77,109487,4
78,27904,1
78,44974,1
78,53972,2
78,59315,3
78,68358,4
78,68791,2
80,33794,5
80,34048,4
80,34319,5
80,40583,4
80,42738,5
80,44191,4
80,44199,5
80,44665,5
80,44974,5
80,45186,5
80,47610,5
80,48394,5
80,48516,4
80,48774,4
80,48780,5
80,49272,5
80,49278,5
80,49530,4
80,51080,4
80,51662,5
80,51935,5
80,52604,5
80,53000,4
80,53129,5
80,53322,4
80,53953,4
80,53972,4
80,54286,5
80,55765,4
80,56174,5
80,57368,4
80,58559,5
80,59315,5
80,59369,5
80,60030,5
80,60684,4
80,63113,5
80,65216,4
80,65682,5
80,69122,4
80,69654,4
80,70286,5
80,71135,4
80,71535,4
80,72998,4
80,74458,5
80,75395,3
80,76251,4
80,77561,5
80,78266,4
80,78349,4
80,79132,5
80,80219,3
80,80363,4
80,80489,5
80,80831,5
80,81417,4
80,81591,4
80,82041,4
80,83134,3
80,84152,5
80,84189,4
80,84601,4
80,85397,4
80,85414,5
80,86190,5
80,87232,4
80,89470,4
80,90405,4
80,90469,4
80,91500,5
80,91535,4
80,91630,5
80,91658,5
80,91974,5
80,93297,5
80,93840,4
80,94864,5
80,96079,5
80,96691,4
80,96917,4
80,98361,4
80,98961,5
80,100383,5
80,100810,4
80,101864,4
80,102125,4
80,103075,4
80,103249,4
80,103688,4
83,40278,3
83,40629,5
83,44191,4
83,48394,4
83,48774,5
83,48997,3
83,51662,2
83,53318,5
83,55442,5
83,56367,4
83,58303,2
83,58559,5
83,59615,2
83,64983,4
83,65216,4
83,68954,5
83,69844,4
83,70286,4
83,71535,2
83,72998,5
83,76093,3
83,76251,4
83,79132,5
83,81845,4
83,88125,3
86,33679,5
86,33794,4
86,51662,2
86,58293,3
86,58559,5
86,59315,4
86,60069,3
86,66097,5
86,69951,5
86,71264,5
86,72356,5
86,74553,4
86,79132,4
86,95510,5
88,44191,5
88,46578,4
88,48394,5
88,48516,4
88,48774,5
88,54286,5
88,55820,5
88,56782,5
88,58559,5
88,68157,5
88,74795,4
88,79132,5
88,83177,1
89,30793,2
89,31685,2
89,32031,5
89,32596,3
89,33004,3
89,33646,3
89,33679,3
89,33830,5
89,34162,3
89,34332,5
89,37384,3
89,38038,3
89,39715,3
89,40339,4
89,40962,5
89,42013,3
89,42725,2
89,44022,1
89,44777,5
89,45517,1
89,46105,5
89,46578,4
89,46948,3
89,47518,3
89,47725,4
89,48520,2
89,48982,4
89,49013,4
89,49274,5
89,49286,3
89,49735,4
89,50872,5
89,50999,5
89,51167,5
89,51575,2
89,52973,2
89,53280,5
89,53460,4
89,53578,5
89,54503,2
89,55269,3
89,56367,2
89,56587,3
89,58047,3
89,58291,5
89,58998,3
89,59258,4
89,59784,4
89,60289,4
89,60737,5
89,61024,4
89,61323,3
89,62008,3
89,62155,4
89,64032,3
89,64116,4
89,65230,4
89,65588,3
89,66798,4
89,66943,5
89,67087,3
89,68659,2
89,68793,4
89,69122,4
89,69211,5
89,69304,4
89,69406,3
89,69469,5
89,69644,4
89,69720,5
89,69757,3
89,70697,4
89,71264,4
89,71535,4
89,72178,5
89,72624,4
89,72701,4
89,73015,2
89,73042,5
89,73106,2
89,73319,2
89,74698,3
89,74946,3
89,76143,5
89,76293,4
89,76301,5
89,78142,5
89,78469,4
89,78637,5
89,79684,4
89,79897,5
89,80549,2
89,80727,4
89,80860,3
89,81087,5
89,81229,4
89,81537,3
89,82167,2
89,82854,2
89,83910,3
89,84944,5
89,85295,5
89,85780,5
89,85881,5
89,86059,4
89,86298,3
89,86833,2
89,86882,3
89,87869,3
89,88069,4
89,88746,5
89,88785,2
89,88812,3
89,89864,3
89,89898,4
89,90717,5
89,91355,5
89,91386,5
89,92259,3
89,92643,5
89,93006,5
89,93022,5
89,93326,2
89,93510,3
89,94503,5
89,94661,4
89,94677,2
89,94959,3
89,95167,2
89,95543,4
89,95633,5
89,96110,3
89,96655,3
89,97225,5
89,97836,3
89,98279,5
89,99117,3
89,99853,4
89,100390,2
89,100507,3
89,101283,3
89,102378,4
89,102481,4
89,102686,4
89,102984,5
89,103602,5
89,104211,3
89,104339,4
89,104875,5
89,105746,5
89,106540,3
89,106594,5
89,106927,3
89,107951,5
89,108078,5
89,108156,4
89,108932,5
89,108949,4
89,109241,5
89,109374,4
89,109596,4
89,110130,5
89,111146,5
89,111617,4
89,112138,3
89,113252,4
89,113453,3
89,116738,4
89,116817,5
89,116897,3
89,117109,5
89,117590,4
89,118270,5
89,118572,4
89,118834,5
89,118862,4
89,118894,5
89,119141,3
89,119155,5
89,119714,4
89,120813,5
89,121007,4
89,121469,5
89,121781,5
89,122092,5
89,124273,5
89,124404,5
89,126577,4
89,126921,5
89,127134,4
89,128089,5
89,128366,4
89,128520,3
89,128594,4
89,129354,5
89,130452,4
89,130518,5
89,130520,2
89,131013,3
89,131098,5
89,131130,5
89,131439,3
89,131826,4
89,132153,5
89,132422,5
89,132496,5
89,132800,5
89,133867,5
89,134004,5
89,134334,5
89,134847,5
89,135777,5
89,135887,5
89,136341,5
89,136355,5
89,136503,5
89,136834,5
89,139157,5
89,139640,5
89,140481,5
89,140561,4
89,140711,4
89,141513,4
89,141544,3
89,141646,4
89,141928,5
89,142196,5
89,142444,5
89,142550,5
89,142831,5
89,143031,5
89,143559,5
89,144222,3
89,146684,5
89,147410,5
89,148632,5
89,148775,4
89,149350,5
89,149352,2
89,149406,4
89,149508,5
89,149566,5
89,151739,2
89,153408,4
89,156025,5
89,156781,4
89,157296,5
89,158238,4
89,158882,5
89,160567,2
89,161131,3
89,163527,4
89,164200,5
89,164226,5
89,164707,4
89,167018,3
89,167380,5
89,167854,5
89,170993,4
89,171811,4
89,173253,4
89,174681,4
89,176805,4
89,177185,5
89,177765,2
89,179211,3
89,181065,4
89,184349,4
89,184791,4
91,31696,4
92,35836,5
92,51662,5
92,54190,4
92,55282,4
92,69757,4
98,38038,5
98,46578,5
98,47099,5
98,50872,5
98,52975,4
98,53464,3
98,53993,4
98,55267,5
98,56152,4
98,56757,3
98,56775,4
98,56801,4
98,58047,2
98,59615,2
98,60040,4
98,60126,5
98,63859,3
98,63992,2
98,66934,4
98,67408,2
98,69644,2
98,71264,4
98,71745,1
98,72378,3
98,72641,4
98,74458,5
98,74789,2
98,79132,4
98,79139,3
98,81564,5
98,81845,5
98,81847,5
98,82461,2
98,83134,4
98,88163,5
98,88810,4
98,97921,5
98,97938,4
98,104841,5
98,109487,5
98,112852,3
98,116797,5
98,117176,4
98,122904,4
98,122912,5
98,122916,5
98,122918,4
98,122926,5
98,134130,5
98,134853,2
98,135143,3
98,152077,5
98,164179,5
98,168250,5
98,177765,5
98,179819,3
98,187541,4
98,187593,5
103,30793,4
103,33493,2
103,33794,5
103,34437,4
103,35836,4
103,37729,4
103,37733,4
103,40815,4
103,40819,5
103,41566,4
103,41569,4
103,45517,4
103,45722,4
103,46723,5
103,48516,5
103,48780,5
103,50872,4
103,50912,4
103,53125,5
103,54001,3
103,55247,5
103,55820,5
103,56367,4
103,56757,4
103,56782,5
103,57522,4
103,58559,5
103,58803,4
103,58972,4
103,59022,4
103,59315,2
103,59615,3
103,59784,3
103,60040,4
103,60069,4
103,60289,2
103,60756,4
103,61323,4
103,62553,4
103,62999,4
103,64114,1
103,64614,5
103,65088,4
103,65577,3
103,65802,3
103,68157,5
103,68954,4
103,69122,4
103,69140,4
103,69844,2
103,70728,4
103,71745,3
103,72226,4
103,72407,3
103,72641,4
103,72998,3
103,73017,4
103,73042,2
103,74698,2
103,74789,3
103,77206,4
103,77427,1
103,77561,1
103,78469,3
103,78499,3
103,78772,3
103,79091,4
103,79132,5
103,79134,4
103,79572,3
103,80463,4
103,80572,4
103,80586,4
103,81156,4
103,81819,5
103,81834,2
103,81932,5
103,82854,3
103,84944,4
103,85796,2
103,86014,4
103,86298,4
103,86815,4
103,86882,5
103,87194,4
103,87222,3
103,88108,3
103,88125,2
103,88744,4
103,88810,4
103,89470,4
103,89492,4
103,89745,3
103,89774,5
103,90522,4
103,90866,4
103,90890,4
103,91126,4
103,91500,4
103,91529,5
103,91542,4
103,91653,4
103,91671,1
103,91976,4
103,96079,4
103,96728,4
103,99114,5
103,99764,4
103,105844,4
103,106766,4
103,109374,4
103,109487,5
103,111781,4
103,112556,5
103,116799,4
103,117529,4
103,122882,4
103,122886,3
103,132046,1
103,134853,4
103,134881,5
103,139642,4
103,140715,5
103,148626,5
103,168250,3
104,30793,5
104,33004,4
104,33615,3
104,37729,4
104,38038,5
104,40815,5
104,41566,5
104,41573,4
104,45175,4
104,46578,4
104,47629,4
104,47997,4
104,48780,5
104,49286,4
104,50872,4
104,52287,4
104,52722,3
104,52975,4
104,53121,4
104,53125,3
104,53466,3
104,54001,4
104,54259,4
104,54780,4
104,55052,4
104,56171,4
104,56367,4
104,56775,3
104,56949,4
104,59501,4
104,60397,5
104,68954,4
104,69988,3
104,72737,4
104,72998,3
104,73017,4
104,74789,3
104,76093,4
104,76251,4
104,79702,3
104,80549,4
104,80584,4
104,81834,4
104,81845,4
104,81847,4
104,85401,3
104,89753,5
104,89904,4
104,91500,4
104,93805,4
104,94015,3
104,94150,4
104,94833,4
104,95449,3
104,108190,4
104,114180,4
105,30793,4
105,31685,4
105,31696,4
105,32587,5
105,33162,4
105,33493,4
105,33615,4
105,33660,5
105,33794,4
105,34048,4
105,34072,4
105,34150,3
105,34319,4
105,35836,3
105,36401,3
105,36529,4
105,37729,4
105,37731,5
105,38061,3
105,39183,4
105,40629,4
105,40815,3
105,41566,4
105,41571,4
105,44022,4
105,44191,4
105,44555,4
105,44665,5
105,45447,4
105,45499,4
105,45517,4
105,45720,4
105,45722,4
105,46578,3
105,47099,5
105,47610,4
105,48043,3
105,48304,4
105,48385,5
105,48394,4
105,48516,5
105,48780,5
105,48872,5
105,49272,4
105,49278,4
105,49530,4
105,50794,5
105,50872,4
105,51255,4
105,51540,4
105,51662,5
105,52281,5
105,53000,4
105,53121,4
105,53125,5
105,53322,4
105,53519,5
105,53953,4
105,54001,4
105,54259,3
105,54272,4
105,54995,4
105,54997,4
105,55247,5
105,55269,3
105,55721,4
105,55765,4
105,55820,4
105,55908,3
105,56060,5
105,56145,4
105,56174,4
105,56367,4
105,56757,4
105,56782,5
105,57183,5
105,57504,5
105,57669,4
105,58025,4
105,58425,5
105,58554,2
105,58559,4
105,58803,4
105,59315,4
105,59369,4
105,59387,4
105,59784,4
105,60069,5
105,60072,3
105,60684,4
105,60950,4
105,61236,4
105,61323,3
105,62849,5
105,63062,4
105,63082,4
105,63113,4
105,63515,4
105,63859,4
105,63992,3
105,64614,4
105,64716,4
105,64839,4
105,64957,4
105,64969,4
105,64993,5
105,65514,5
105,66097,3
105,66371,4
105,67255,4
105,67923,4
105,68157,4
105,68237,4
105,68554,5
105,68954,4
105,69122,5
105,69134,5
105,69529,5
105,69644,4
105,69757,5
105,69844,4
105,70286,4
105,71033,4
105,71535,4
105,71899,4
105,72011,4
105,72356,5
105,72641,4
105,72998,4
105,73017,5
105,73881,5
105,74324,5
105,74458,5
105,74789,4
105,75341,4
105,76093,5
105,76251,3
105,77455,5
105,77561,4
105,78499,4
105,79091,4
105,79132,5
105,79357,4
105,79702,4
105,80463,4
105,81562,4
105,81564,3
105,81591,5
105,81845,4
105,81847,4
105,81932,4
105,83803,5
105,84152,5
105,84156,5
105,84954,4
105,85414,4
105,85736,5
105,85774,5
105,86066,4
105,86320,5
105,86345,5
105,86347,5
105,86628,4
105,86882,3
105,88125,4
105,88129,4
105,88235,4
105,88810,4
105,89492,4
105,89745,4
105,89774,4
105,89864,4
105,90405,4
105,91261,4
105,91500,4
105,91529,4
105,91542,4
105,91658,4
105,92259,5
105,92535,5
105,93790,4
105,94677,4
105,94833,3
105,94959,4
105,95175,5
105,95311,5
105,95313,5
105,95377,5
105,96020,4
105,96373,5
105,96488,5
105,96606,5
105,96610,4
105,96821,4
105,96829,5
105,97304,4
105,97752,4
105,97921,4
105,98491,4
105,98604,5
105,98809,4
105,99114,4
105,99145,5
105,100302,3
105,100553,5
105,100714,4
105,101088,4
105,101962,4
105,102407,5
105,103235,5
105,104069,5
105,104374,5
105,104841,4
105,104879,5
105,104913,4
105,105593,5
105,105844,4
105,106100,5
105,106487,4
105,106696,4
105,106782,4
105,106918,4
105,106920,5
105,107141,4
105,108540,5
105,108727,5
105,108932,4
105,108981,5
105,109374,5
105,109487,4
105,109633,5
105,110586,4
105,111360,4
105,111622,4
105,111759,4
105,112006,4
105,112183,4
105,112290,4
105,112421,5
105,112552,4
105,112556,4
105,112852,4
105,115569,5
105,115617,4
105,115877,5
105,116411,5
105,116797,4
105,116897,5
105,117176,4
105,117444,3
105,117851,4
105,118696,4
105,118896,4
105,118985,4
105,119141,4
105,119145,4
105,120138,5
105,120466,4
105,120478,5
105,120625,5
105,122882,4
105,122904,4
105,126430,5
105,127098,5
105,129514,5
105,130970,5
105,130976,5
105,131237,5
105,134095,5
105,134109,5
105,134170,4
105,134184,5
105,134853,4
105,138036,4
105,143511,5
105,147282,4
105,150548,5
105,152081,5
105,152591,4
105,158402,3
105,159817,5
105,163134,5
105,163645,5
105,170411,4
105,171011,5
105,171749,5
105,173963,5
105,179133,5
106,31696,3
106,40815,5
106,41566,4
106,45722,5
106,47099,5
106,53125,5
106,59315,4
106,59501,4
106,59784,5
106,69844,5
106,72998,5
106,73017,5
106,76175,3
106,81834,5
106,85414,3
106,86332,4
106,86880,4
106,88125,5
106,97938,5
106,99636,5
106,106489,5
106,112852,4
110,40870,4
110,46578,4
110,47629,5
111,30793,2
111,31433,4
111,31685,4
111,31696,3
111,32298,3
111,32598,3
111,33615,4
111,33646,5
111,33679,4
111,33794,2
111,34162,5
111,34520,3
111,34530,2
111,35836,4
111,36401,4
111,37384,5
111,37729,3
111,39446,1
111,39715,1
111,40581,5
111,40815,4
111,40819,4
111,41573,4
111,42007,3
111,42725,3
111,44004,4
111,44022,3
111,44840,3
111,44972,1
111,45447,4
111,45501,4
111,45666,3
111,45672,3
111,45720,4
111,45722,3
111,46948,1
111,46970,5
111,46972,4
111,47122,4
111,47518,4
111,47610,4
111,47640,5
111,47997,2
111,48322,5
111,48385,3
111,48394,3
111,48516,5
111,48520,4
111,48780,4
111,49286,5
111,49396,4
111,50189,1
111,50872,3
111,51086,1
111,51575,3
111,51662,4
111,51935,3
111,52245,4
111,52281,3
111,52973,4
111,53121,2
111,53125,4
111,53322,4
111,53460,4
111,53519,3
111,53953,1
111,53993,2
111,54001,4
111,54004,5
111,54190,4
111,54286,3
111,54503,5
111,54732,4
111,54995,3
111,55245,5
111,55261,3
111,55276,4
111,55872,3
111,56174,3
111,56757,4
111,56775,4
111,56805,3
111,56949,3
111,57951,4
111,58156,4
111,58559,4
111,58998,5
111,59022,3
111,59143,4
111,59258,4
111,59315,2
111,59333,4
111,59725,3
111,59784,3
111,60069,4
111,60072,4
111,60126,3
111,60756,5
111,61024,5
111,61132,4
111,61250,4
111,61255,4
111,61323,3
111,62155,3
111,62434,4
111,62439,5
111,63131,4
111,63479,5
111,63992,2
111,64032,4
111,64839,4
111,65088,4
111,65216,4
111,65230,3
111,65585,4
111,66203,3
111,67087,4
111,67255,3
111,68157,5
111,68554,4
111,68954,4
111,69122,5
111,69406,4
111,69436,4
111,69844,4
111,70183,3
111,70565,4
111,70641,4
111,71057,2
111,71205,1
111,71535,4
111,71668,5
111,71838,3
111,72167,5
111,72407,2
111,72998,2
111,73017,4
111,73929,2
111,74154,4
111,74275,3
111,74458,4
111,74532,5
111,74946,4
111,75805,3
111,76077,5
111,76251,4
111,76293,3
111,78174,2
111,78209,5
111,78772,2
111,79091,4
111,79132,5
111,79134,5
111,79428,3
111,79592,3
111,79702,4
111,80139,5
111,80166,3
111,80463,4
111,80489,3
111,81156,5
111,81229,4
111,81537,4
111,81564,2
111,81591,4
111,81834,4
111,81847,2
111,82852,1
111,83134,3
111,83349,4
111,84152,3
111,84374,3
111,84772,3
111,85022,4
111,85367,5
111,85780,4
111,86293,4
111,86833,5
111,86880,3
111,86911,4
111,87483,3
111,87485,4
111,87529,5
111,87867,5
111,87869,4
111,88125,4
111,88405,3
111,88785,4
111,91104,2
111,91323,5
111,91529,4
111,91542,4
111,91658,4
111,92264,3
111,93270,2
111,93326,4
111,93443,5
111,93510,5
111,93831,2
111,94478,4
111,94777,1
111,94953,5
111,95441,3
111,95543,3
111,95720,4
111,96110,3
111,96432,4
111,96588,5
111,96616,4
111,97172,2
111,97836,4
111,97913,4
111,98083,5
111,98203,2
111,99007,2
111,99114,4
111,99117,3
111,100083,2
111,100194,5
111,100390,5
111,100507,5
111,101142,4
111,102123,5
111,102407,4
111,102481,5
111,102686,4
111,102720,4
111,102903,5
111,103335,4
111,103372,4
111,103810,4
111,104211,5
111,104218,5
111,104241,3
111,104644,1
111,104925,5
111,106540,3
111,106782,5
111,106916,4
111,106918,4
111,107348,3
111,108156,4
111,109282,3
111,109483,2
111,110669,4
111,110771,5
111,110773,1
111,111113,4
111,111375,3
111,111617,5
111,111659,3
111,111743,3
111,112138,5
111,112497,3
111,112556,4
111,112788,3
111,112852,5
111,113453,4
111,115149,5
111,115617,3
111,116977,3
111,117590,4
111,117851,4
111,118930,5
111,119141,5
111,119145,5
111,119153,5
111,119155,4
111,121372,5
111,121374,5
111,121715,4
111,122882,4
111,122896,4
111,122900,3
111,122904,5
111,122918,4
111,123200,5
111,126548,5
111,127116,5
111,127152,5
111,127390,4
111,128097,4
111,128099,5
111,128520,5
111,128914,5
111,128975,3
111,129354,3
111,129737,3
111,130087,3
111,130520,5
111,131013,5
111,131826,4
111,133419,4
111,134368,5
111,134393,3
111,134853,3
111,134861,3
111,135137,4
111,135436,3
111,135536,4
111,135861,2
111,135887,4
111,136018,3
111,136443,2
111,136471,4
111,136511,2
111,136598,4
111,140110,5
111,140715,5
111,142422,5
111,143859,2
111,148626,5
111,148652,3
111,148956,5
111,149352,4
111,149354,4
111,150548,5
111,151739,4
111,152081,3
111,155509,5
111,155812,4
111,156609,2
111,157296,5
111,157312,3
111,157699,5
111,158813,3
111,158872,1
111,159093,5
111,159161,5
111,159441,5
111,159755,2
111,160080,4
111,160271,5
111,160289,5
111,160567,5
111,161024,5
111,161131,5
111,161580,5
111,162344,5
111,162478,5
111,162602,5
111,165103,4
111,165483,4
111,165645,1
111,165671,5
111,165843,4
111,165947,4
111,166461,5
111,166492,5
111,166534,1
111,167018,5
111,167036,4
111,167634,5
111,167746,4
111,168144,4
111,168248,4
111,168326,4
111,168418,5
111,168632,4
111,168846,5
111,170357,4
111,170399,4
111,170401,3
111,170813,4
111,170817,4
111,170897,2
111,170937,3
111,170957,3
111,171251,4
111,171867,5
111,172547,4
111,173255,3
111,174045,4
111,174815,4
111,175577,2
111,176101,4
111,176329,4
111,178323,4
111,179211,4
111,179427,4
111,179953,4
111,180265,5
111,181065,4
111,181139,2
111,181659,3
111,182749,3
111,183197,4
111,183227,4
111,183959,5
111,184015,4
111,184257,4
112,58559,5
112,68157,5
112,68954,4
112,70286,4
112,72998,4
112,79132,5
112,91529,5
112,99114,4
112,109487,5
112,115617,4
114,40815,4
114,52722,5
114,54001,4
114,60069,4
114,69844,2
114,79702,4
114,81834,3
114,88125,3
114,95510,1
114,106782,5
114,122882,3
114,122886,3
114,122904,4
114,127198,4
114,141718,5
114,152081,4
114,167732,4
116,35836,3
119,31685,4
119,32587,4
119,33615,4
119,33660,4
119,33794,4
119,35836,4
119,40278,4
119,44022,4
119,44191,5
119,45517,4
119,46337,4
119,46723,4
119,47099,4
119,48516,4
119,48774,4
119,49272,5
119,50872,4
119,51077,4
119,51662,5
119,52722,4
119,54272,5
119,54286,5
119,55247,4
119,56174,5
119,58559,5
119,59369,4
119,59784,4
119,60069,4
119,60072,3
119,60074,4
119,61323,4
119,63082,5
119,63113,4
119,64614,5
119,64839,4
119,66097,3
119,66511,5
119,67255,5
119,68157,4
119,68319,4
119,68954,5
119,69122,5
119,70286,5
119,72998,5
119,73017,5
119,73321,5
119,74458,4
119,76093,4
119,78469,4
119,78499,4
119,79091,5
119,79132,4
119,80463,5
119,81229,5
119,81845,4
119,82459,4
119,84392,4
119,85020,5
119,86882,4
119,86911,5
119,87232,4
119,87869,5
119,88163,4
119,88744,5
119,89087,5
119,91529,5
119,91542,4
119,91658,5
119,92259,5
119,95105,4
119,95441,5
119,96079,4
119,96861,5
119,99112,4
119,99114,4
119,101142,4
119,102481,4
119,102903,5
119,103141,5
119,103335,5
119,103984,5
119,104841,4
119,104913,5
119,105504,5
119,105844,4
119,106491,5
119,106782,5
119,106918,5
119,106920,5
119,108689,4
119,108932,5
119,109374,4
119,109846,5
119,110718,4
119,110730,4
119,111781,4
119,112183,3
119,112552,5
119,112868,5
119,114184,4
119,114662,5
119,114795,4
119,115149,5
119,115617,5
119,115713,4
119,116797,5
119,116823,4
119,117176,5
119,117533,4
119,117887,4
119,119145,4
119,120635,5
119,122882,4
119,122904,5
119,127184,4
119,128488,3
119,128620,4
119,129354,4
119,130520,4
119,130578,4
119,131023,5
119,131714,4
119,132157,4
119,134853,4
119,135532,5
119,135861,3
119,135887,4
119,136562,4
119,136598,5
119,136666,4
119,138036,5
119,138210,5
119,139385,4
119,139642,4
119,140711,2
119,141004,5
119,142488,5
119,148626,5
119,157699,5
119,162350,5
119,165551,5
119,166461,4
119,168252,5
122,27904,5
122,33004,5
122,33679,4
122,34437,5
122,39183,5
122,41997,5
122,46530,4
122,46578,5
122,46970,4
122,47997,5
122,48043,5
122,48385,5
122,48516,5
122,48774,5
122,48780,5
122,49272,5
122,51255,5
122,51540,5
122,52281,5
122,53000,4
122,53519,5
